9.908129032461667762e-01,1.160726405069162359e-01,1.135239752886871623e+00
9.904266919653876844e-01,3.790940486719361902e-01,1.138039732839857043e+00
9.894081221119062075e-01,9.283185625877253822e-01,1.145160490144499166e+00
9.863481086945616871e-01,2.933086107805646936e-01,1.164673642319167701e+00
9.854687372742548801e-01,8.721239089441514825e-01,1.169856904054811686e+00
9.850162637155386314e-01,9.142988065604990000e-01,1.172461474584558738e+00
9.838141492860345005e-01,4.768434683178170985e-01,1.179191851557475523e+00
9.837655190620528955e-01,7.791025863957867781e-01,1.179458640094506405e+00
9.836852355725622665e-01,2.598132087450342187e-01,1.179898185973490499e+00
9.827947929227334178e-01,1.041085819845738447e-01,1.184700825672116320e+00
9.821612923717909505e-01,3.220791655831782840e-01,1.188040409929816299e+00
9.805995272401372143e-01,3.157731512494960091e-01,1.196021853823545200e+00
9.789221958789577904e-01,6.637896861755890887e-01,1.204233529116840451e+00
9.783405250989958279e-01,3.236102191495412450e-01,1.207001973297408881e+00
9.777467092154251693e-01,3.604268271414861058e-01,1.209788876298069527e+00
9.752851392760306659e-01,6.419715004432660077e-01,1.220949987796635661e+00
9.751408971349228016e-01,8.349472056944037268e-01,1.221585718707000279e+00
9.741199496416975689e-01,8.316970436757734619e-01,1.226031687402577397e+00
9.724322338973193647e-01,4.490387679301258705e-01,1.233185656671822672e+00
9.719301662172579181e-01,3.548318555431626553e-01,1.235269530532309812e+00
9.715134274556886940e-01,1.561525973661903599e-01,1.236984514838628701e+00
9.714401860365000640e-01,1.078914269933044512e-01,1.237284565350067034e+00
9.709394712894355850e-01,3.412478276261563526e-01,1.239325182737194053e+00
9.708320549716159542e-01,2.845413856769337668e-01,1.239760549381230259e+00
9.705551361149870049e-01,1.351662891548227607e-01,1.240879072899285118e+00
9.689462537217456983e-01,5.857755812734632972e-01,1.247271424549207364e+00
9.675689607368372913e-01,2.219721619329494411e-01,1.252607019337619976e+00
9.637594879260181768e-01,5.832523923125567666e-01,1.266772654956573874e+00
9.590652893333404538e-01,2.044483724642730538e-01,1.283185046914479432e+00
9.577415732709421148e-01,3.879867599468694861e-01,1.287630107653042311e+00
9.572159717971854276e-01,2.595764492750491925e-01,1.289374469047236405e+00
9.571230793906027046e-01,2.622640442998250832e-01,1.289681568101682885e+00
9.564487428716133000e-01,6.364104112637803956e-01,1.291900329323744323e+00
9.555791015571578617e-01,4.233351441531975068e-01,1.294734763248611253e+00
9.536147591542429858e-01,6.587176387270221589e-01,1.301029718006703195e+00
9.514749667033338687e-01,3.039464012407238069e-01,1.307726157056708027e+00
9.514350679969610924e-01,7.857849715502074339e-02,1.307849494697681747e+00
9.504749759838532208e-01,5.698896848713165264e-01,1.310801093995007660e+00
9.500523822388261541e-01,8.791857726012476393e-01,1.312090485280041019e+00
9.479363906338168499e-01,9.093204020787820641e-01,1.318459729498302035e+00
9.470800409173729673e-01,3.919105629439090244e-01,1.320997501697360743e+00
9.429314927804181012e-01,1.752217721058273447e-01,1.332986786408848934e+00
9.424863851584197594e-01,3.031283559453286092e-01,1.334244541901606684e+00
9.412537190618691652e-01,4.720669451099992475e-01,1.337700216689595489e+00
9.408655707140065605e-01,7.364020150656405139e-01,1.338780132010433555e+00
9.408279651419911849e-01,2.524369443440207528e-01,1.338884552623426760e+00
9.397873620274661555e-01,5.962698784820530395e-01,1.341759731644112996e+00
9.351337971116614467e-01,9.017619921354235180e-01,1.354294766401545891e+00
9.332746506721010249e-01,6.668473913056580660e-01,1.359163509300245876e+00
9.322891864168501019e-01,2.719986053443560481e-01,1.361713799695571048e+00
9.321434561798275231e-01,7.994103989090426410e-01,1.362089183905189183e+00
9.320362565783337772e-01,1.221099140100267988e-01,1.362365032009776655e+00
9.270623508743738306e-01,5.908929431882418148e-01,1.374907185302281842e+00
9.242175079149687056e-01,1.483432009620888614e-01,1.381866466272497984e+00
9.241955495810727506e-01,4.981299435480424087e-01,1.381919606899853825e+00
9.238570469409770336e-01,8.479201604580322016e-02,1.382737712823674192e+00
9.229805514150840606e-01,4.191828759021213324e-01,1.384846595034316952e+00
9.184025210834569908e-01,8.911431136980710876e-01,1.395647329407832871e+00
9.183509657105630719e-01,1.648148157294371252e-01,1.395766981667844853e+00
9.174579237997546599e-01,6.331513755940223476e-01,1.397832826771551851e+00
9.156207137816131381e-01,1.657497798201559291e-01,1.402043167451020533e+00
9.105196617280137961e-01,3.253303307632643415e-01,1.413465773198584685e+00
9.096639606649629117e-01,2.809631895922303224e-01,1.415345011607618497e+00
9.085030849490222105e-01,8.715368061523762755e-01,1.417878145681381374e+00
9.040823213847236639e-01,2.761695578208994695e-01,1.427358346308585935e+00
8.986375510221115137e-01,3.600504659009783337e-01,1.438691864402546150e+00
8.910962381088322060e-01,8.436496640518237333e-01,1.453814383232051810e+00
8.900374547780525170e-01,7.290183536790351138e-02,1.455887408350138745e+00
8.885413651236767629e-01,4.261212379522307803e-01,1.458796515313873110e+00
8.860328143798915645e-01,3.977934409290981854e-01,1.463622531637590374e+00
8.845929759019190985e-01,2.786464642366114353e-01,1.466363878302111790e+00
8.837565671347266116e-01,5.047955983045281370e-01,1.467946930801178995e+00
8.836992288132692330e-01,5.313546315681479948e-01,1.468055202935330206e+00
8.824837866747161641e-01,7.862781993840330941e-01,1.470342817800223356e+00
8.824185878839631014e-01,5.412963353010704637e-01,1.470465127035864850e+00
8.697423700939328484e-01,3.351972416459009230e-01,1.493506038122522250e+00
8.630864703761472745e-01,4.910957293831651471e-01,1.505056179700480223e+00
8.624803808658338955e-01,1.188179162680719214e-01,1.506090498450154858e+00
8.621357021980851076e-01,8.647223762550532156e-01,1.506677442753685980e+00
8.611304323431623331e-01,3.739210470128135899e-01,1.508384085601111479e+00
8.597100705453306624e-01,7.665273162216271752e-01,1.510782335836844181e+00
8.592411650622775454e-01,4.186072749183299413e-01,1.511570738278119164e+00
8.588745434053447481e-01,2.821870746932001461e-01,1.512186019616174715e+00
8.564317452172258704e-01,5.495288823237355347e-01,1.516260269422484930e+00
8.559992685580407601e-01,3.424479788347133402e-01,1.516977032592453867e+00
8.553506713872233158e-01,6.950352288585531779e-01,1.518049446440613792e+00
8.538675368512331776e-01,8.661761457749351800e-01,1.520490374081604035e+00
8.515668356353141011e-01,3.342383186960607988e-01,1.524246053343330409e+00
8.464067054609515361e-01,6.043593197147710816e-01,1.532537030591054839e+00
8.388406957856984203e-01,2.768776481472037254e-01,1.544376971494721973e+00
8.350729136863399571e-01,9.236052811137851482e-02,1.550139281298296812e+00
8.338630375254750815e-01,7.115567887790974488e-02,1.551971407455846386e+00
8.326557565081638135e-01,5.125026487703316924e-01,1.553790927294603996e+00
8.316915910460036532e-01,8.834647629860606921e-01,1.555237874593733860e+00
8.313318989442142204e-01,4.589405165968203359e-01,1.555776280348313279e+00
8.254477144730357763e-01,8.313735143857098331e-01,1.564478583004919265e+00
8.224139438356921072e-01,5.819714019143987782e-01,1.568889536715716737e+00
8.162139905139750296e-01,3.152903378306103344e-01,1.577749705053367091e+00
8.161605331357153492e-01,4.875711936733843066e-01,1.577825219380069033e+00
8.143665530844890199e-01,2.282353634936991060e-01,1.580350856997116971e+00
8.099599194315766360e-01,7.411206492900590526e-01,1.586485233330212630e+00
8.090980115928557703e-01,5.184080219452040783e-01,1.587673725494416654e+00
8.073132123224504575e-01,8.773504531328386591e-01,1.590123188164645818e+00
8.067407184948502952e-01,7.499604703991777921e-01,1.590905587316969516e+00
8.057402554035598685e-01,9.491793682166971280e-02,1.592269061172543410e+00
8.052113885817394623e-01,5.821704601762732745e-01,1.592987874832417550e+00
8.043613749864876317e-01,5.187009943805950263e-01,1.594140369298238546e+00
8.037448875029173934e-01,8.003565078223615625e-01,1.594974079950482126e+00
8.034318874442224478e-01,7.078350972297686727e-01,1.595396676374511102e+00
7.995722206796402887e-01,7.837598424841072386e-01,1.600569949229420308e+00
7.936421800927641046e-01,8.987685173616066781e-02,1.608384820633786516e+00
7.934715263705016675e-01,5.190597909082703687e-01,1.608607374946497082e+00
7.873047992684099050e-01,1.856467049012430204e-01,1.616563989419531833e+00
7.868582996800996820e-01,6.424192782063156137e-01,1.617133710167045102e+00
7.841394727633796968e-01,2.107931015500286165e-01,1.620584633433965305e+00
7.832393305175883169e-01,3.189756302937613031e-01,1.621720315841745697e+00
7.797868599099964104e-01,6.826172212234024039e-01,1.626045088721018272e+00
7.740958192431727225e-01,2.806008132379159692e-01,1.633068450193374543e+00
7.739283797977976054e-01,8.218600592903562152e-01,1.633273134550610628e+00
7.677230088701308963e-01,5.538542844013207844e-01,1.640781851843037931e+00
7.550965043483182093e-01,1.288797219106492253e-01,1.655613658430748591e+00
7.488918715488928068e-01,5.006242680704178216e-01,1.662692209647885111e+00
7.388536935712535225e-01,5.444969591038650858e-01,1.673865876488872306e+00
7.282272456045416620e-01,8.948166560605276265e-01,1.685335741632685069e+00
7.274588017901423287e-01,5.245113895702546714e-01,1.686151362090064332e+00
7.221834236767190607e-01,2.201832019498113358e-01,1.691701599366787878e+00
7.187277426498481780e-01,8.778823705815996803e-02,1.695291616478620700e+00
7.141422184421205577e-01,4.595840572136230540e-01,1.700000637027257788e+00
7.110708403994806526e-01,4.845379950800108304e-01,1.703120373715323543e+00
7.062348730566142541e-01,8.824163684073387248e-01,1.707977615520934300e+00
7.058288689693407170e-01,2.111259425580374050e-01,1.708382388071203462e+00
6.914442807769428656e-01,8.941908746641182848e-01,1.722429793530732001e+00
6.882108047388915129e-01,8.143867792687613516e-01,1.725510777480698366e+00
6.828026796007113930e-01,5.371065418185477780e-01,1.730602833781862859e+00
6.719022139864216925e-01,1.959828624191451985e-01,1.740639868519204825e+00
6.711484921370409751e-01,2.206119527112112566e-01,1.741322940088984694e+00
6.711185580945195905e-01,4.876278096672108653e-01,1.741350039442322473e+00
6.592608345370601919e-01,8.353024955892379699e-01,1.751914324937022815e+00
6.527426212562987828e-01,4.944203047025814701e-01,1.757579745238385005e+00
6.507358896954871241e-01,8.774608626303803671e-01,1.759304156357794913e+00
6.390968310016325038e-01,8.972157579533267535e-01,1.769126283911602426e+00
6.342000085710568502e-01,4.861304852149240796e-01,1.773169030114677636e+00
6.336113415780340041e-01,9.096268194365924042e-01,1.773651515750912289e+00
6.295074883897874285e-01,8.315183331122235622e-01,1.776994415720719145e+00
6.225843298428612727e-01,4.500586394262252599e-01,1.782552715306844560e+00
6.128341968476285206e-01,4.503709362581851394e-01,1.790211520527334566e+00
6.023084312922566408e-01,4.882411370217781821e-01,1.798263461267181507e+00
5.741119439862103491e-01,1.528591391843320269e-01,1.818776816826401355e+00
5.739482568668911044e-01,5.059579077349316556e-01,1.818891566960765038e+00
5.637150678813651616e-01,9.025529066795666688e-01,1.825969322822287300e+00
5.452090300630445530e-01,5.855876838726125078e-01,1.838300133327983144e+00
5.363710913077378573e-01,7.513778173580876185e-02,1.843982258349869729e+00
5.317994004742542247e-01,4.474123668234546436e-01,1.846870354691450888e+00
5.248171981205378422e-01,4.784910701071891648e-01,1.851214960252055342e+00
5.111798763425474679e-01,5.479594889736929542e-01,1.859473754120751554e+00
5.039075820542927575e-01,8.464522917345181918e-01,1.863757575218994100e+00
5.009925241814963126e-01,4.470555438064254261e-01,1.865451610845027419e+00
4.992948643329916392e-01,4.926251042908591504e-01,1.866432131474069500e+00
4.967226081139460292e-01,5.158619027123281242e-01,1.867909356205173843e+00
4.754442057754376116e-01,1.512468287349345575e-01,1.879745876486251799e+00
4.692883952293918082e-01,6.106200424416325934e-01,1.883044960408597923e+00
4.667118076158731643e-01,8.832736014262237978e-01,1.884409457565851653e+00
4.565101971318005214e-01,8.174497084911915845e-01,1.889718180051798591e+00
4.485950261392995242e-01,1.251857922025504388e-01,1.893735141148137568e+00
4.448605202670408154e-01,5.765164755142535569e-01,1.895599864620209463e+00
4.278067107609578867e-01,8.905272807398949553e-01,1.903870244132358946e+00
4.203491002388481390e-01,4.607787680327257718e-01,1.907362460061242881e+00
4.129336655015594104e-01,1.974704898599373148e-01,1.910761103635550739e+00
4.083201553046091892e-01,4.951769101112701854e-01,1.912838786846845052e+00
4.007141914640269253e-01,8.886590802653986376e-01,1.916203108900712770e+00
